"","Genus","Species"
"Otu16697",NA,NA
"Otu16698",NA,NA
"Otu16699",NA,NA
"Otu16706",NA,NA
"Otu16709",NA,NA
"Otu16711",NA,NA
"Otu16714",NA,NA
"Otu16715",NA,NA
"Otu16717",NA,NA
"Otu16718",NA,NA
"Otu16721",NA,NA
"Otu16725",NA,NA
"Otu16726",NA,NA
"Otu16729",NA,NA
"Otu16733",NA,NA
"Otu16734",NA,NA
"Otu16735",NA,NA
"Otu16736",NA,NA
"Otu16739",NA,NA
"Otu16740",NA,NA
"Otu16741",NA,NA
"Otu16742",NA,NA
"Otu16743",NA,NA
"Otu16744",NA,NA
"Otu16750",NA,NA
"Otu16751",NA,NA
"Otu16752",NA,NA
"Otu16754",NA,NA
"Otu16755",NA,NA
"Otu16761",NA,NA
"Otu16763",NA,NA
"Otu16765",NA,NA
"Otu16767",NA,NA
"Otu16768",NA,NA
"Otu16771",NA,NA
"Otu16772","Sulfitobacter","brevis/delicatus"
"Otu16773",NA,NA
"Otu16776",NA,NA
"Otu16779",NA,NA
"Otu16781",NA,NA
"Otu16782",NA,NA
"Otu16783",NA,NA
"Otu16787",NA,NA
"Otu16790",NA,NA
"Otu16791",NA,NA
"Otu16793",NA,NA
"Otu16796",NA,NA
"Otu16798",NA,NA
"Otu16799",NA,NA
"Otu16800",NA,NA
"Otu16803",NA,NA
"Otu16804",NA,NA
"Otu16805",NA,NA
"Otu16806",NA,NA
"Otu16812",NA,NA
"Otu16813",NA,NA
"Otu16814",NA,NA
"Otu16816",NA,NA
"Otu16817","Anaerococcus","nagyae"
"Otu16818",NA,NA
"Otu16819",NA,NA
"Otu16822",NA,NA
"Otu16823",NA,NA
"Otu16824",NA,NA
"Otu16827",NA,NA
"Otu16828",NA,NA
"Otu16829",NA,NA
"Otu16831",NA,NA
"Otu16832",NA,NA
"Otu16833",NA,NA
"Otu16835",NA,NA
"Otu16836",NA,NA
"Otu16837",NA,NA
"Otu16841",NA,NA
"Otu16842",NA,NA
"Otu16846",NA,NA
"Otu16849",NA,NA
"Otu16850",NA,NA
"Otu16851",NA,NA
"Otu16852",NA,NA
"Otu16854",NA,NA
"Otu16855",NA,NA
"Otu16856",NA,NA
"Otu16857",NA,NA
"Otu16858",NA,NA
"Otu16859",NA,NA
"Otu16860",NA,NA
"Otu16861",NA,NA
"Otu16862",NA,NA
"Otu16863",NA,NA
"Otu16865",NA,NA
"Otu16866",NA,NA
"Otu16867",NA,NA
"Otu16869",NA,NA
"Otu16870",NA,NA
"Otu16871",NA,NA
"Otu16872",NA,NA
"Otu16873",NA,NA
"Otu16874",NA,NA
"Otu16880",NA,NA
"Otu16881",NA,NA
"Otu16882",NA,NA
"Otu16883",NA,NA
"Otu16885",NA,NA
"Otu16886",NA,NA
"Otu16887",NA,NA
"Otu16888",NA,NA
"Otu16889",NA,NA
"Otu16891",NA,NA
"Otu16892",NA,NA
"Otu16898",NA,NA
"Otu16904",NA,NA
"Otu16905",NA,NA
"Otu16907",NA,NA
"Otu16913",NA,NA
"Otu16915",NA,NA
"Otu16919",NA,NA
"Otu16920",NA,NA
"Otu16921",NA,NA
"Otu16925",NA,NA
"Otu16926",NA,NA
"Otu16928",NA,NA
"Otu16934",NA,NA
"Otu16935",NA,NA
"Otu16936",NA,NA
"Otu16937",NA,NA
"Otu16939",NA,NA
"Otu16940",NA,NA
"Otu16941",NA,NA
"Otu16944",NA,NA
"Otu16945",NA,NA
"Otu16947",NA,NA
"Otu16948",NA,NA
"Otu16951",NA,NA
"Otu16953",NA,NA
"Otu16954",NA,NA
"Otu16957",NA,NA
"Otu16959",NA,NA
"Otu16960",NA,NA
"Otu16961",NA,NA
"Otu16966",NA,NA
"Otu16968",NA,NA
"Otu16971",NA,NA
"Otu16975",NA,NA
"Otu16978",NA,NA
"Otu16982",NA,NA
"Otu16983",NA,NA
"Otu16988",NA,NA
"Otu16989",NA,NA
"Otu16992",NA,NA
"Otu16993",NA,NA
"Otu17000",NA,NA
"Otu17001",NA,NA
"Otu17002",NA,NA
"Otu17004",NA,NA
"Otu17005",NA,NA
"Otu17008",NA,NA
"Otu17010",NA,NA
"Otu17012",NA,NA
"Otu17021",NA,NA
"Otu17022",NA,NA
"Otu17023",NA,NA
"Otu17026",NA,NA
"Otu17028",NA,NA
"Otu17033",NA,NA
"Otu17034",NA,NA
"Otu17035",NA,NA
"Otu17037",NA,NA
"Otu17041",NA,NA
"Otu17043",NA,NA
"Otu17044",NA,NA
"Otu17045",NA,NA
"Otu17052",NA,NA
"Otu17053",NA,NA
"Otu17060",NA,NA
"Otu17064",NA,NA
"Otu17070",NA,NA
"Otu17073",NA,NA
"Otu17074",NA,NA
"Otu17079",NA,NA
"Otu17081",NA,NA
"Otu17083",NA,NA
"Otu17084",NA,NA
"Otu17085",NA,NA
"Otu17086",NA,NA
"Otu17088",NA,NA
"Otu17089","Solibacillus","isronensis/kalamii/silvestris"
"Otu17091",NA,NA
"Otu17093",NA,NA
"Otu17094",NA,NA
"Otu17099",NA,NA
"Otu17101",NA,NA
"Otu17102",NA,NA
"Otu17105",NA,NA
"Otu17108",NA,NA
"Otu17110",NA,NA
"Otu17113",NA,NA
"Otu17115",NA,NA
"Otu17116",NA,NA
"Otu17120",NA,NA
"Otu17122",NA,NA
"Otu17126",NA,NA
"Otu17127",NA,NA
"Otu17128",NA,NA
"Otu17130",NA,NA
"Otu17132",NA,NA
"Otu17134",NA,NA
"Otu17136",NA,NA
"Otu17137",NA,NA
"Otu17139",NA,NA
"Otu17140",NA,NA
"Otu17141",NA,NA
"Otu17143",NA,NA
"Otu17144",NA,NA
"Otu17146",NA,NA
"Otu17148",NA,NA
"Otu17152",NA,NA
"Otu17156",NA,NA
"Otu17159",NA,NA
"Otu17160",NA,NA
"Otu17162",NA,NA
"Otu17163",NA,NA
"Otu17170",NA,NA
"Otu17171",NA,NA
"Otu17172",NA,NA
"Otu17173",NA,NA
"Otu17175",NA,NA
"Otu17177",NA,NA
"Otu17178",NA,NA
"Otu17181",NA,NA
"Otu17183",NA,NA
"Otu17184",NA,NA
"Otu17186",NA,NA
"Otu17188",NA,NA
"Otu17191",NA,NA
"Otu17193",NA,NA
"Otu17194",NA,NA
"Otu17197",NA,NA
"Otu17200",NA,NA
"Otu17207",NA,NA
"Otu17208",NA,NA
"Otu17209",NA,NA
"Otu17214",NA,NA
"Otu17224",NA,NA
"Otu17225",NA,NA
"Otu17230",NA,NA
"Otu17231",NA,NA
"Otu17234",NA,NA
"Otu17238",NA,NA
"Otu17239",NA,NA
"Otu17240",NA,NA
"Otu17246",NA,NA
"Otu17247",NA,NA
"Otu17252",NA,NA
"Otu17256",NA,NA
"Otu17260",NA,NA
"Otu17270",NA,NA
"Otu17274",NA,NA
"Otu17277",NA,NA
"Otu17281",NA,NA
"Otu17283",NA,NA
"Otu17291",NA,NA
"Otu17292",NA,NA
"Otu17294",NA,NA
"Otu17295",NA,NA
"Otu17300",NA,NA
"Otu17303",NA,NA
"Otu17305",NA,NA
"Otu17308",NA,NA
"Otu17311",NA,NA
"Otu17314",NA,NA
"Otu17324",NA,NA
"Otu17325",NA,NA
"Otu17330",NA,NA
"Otu17341",NA,NA
"Otu17342",NA,NA
"Otu17343",NA,NA
"Otu17350",NA,NA
"Otu17352",NA,NA
"Otu17354",NA,NA
"Otu17357",NA,NA
"Otu17359",NA,NA
"Otu17363",NA,NA
"Otu17364",NA,NA
"Otu17369",NA,NA
"Otu17373",NA,NA
"Otu17376",NA,NA
"Otu17377",NA,NA
"Otu17381",NA,NA
"Otu17383",NA,NA
"Otu17384",NA,NA
"Otu17385",NA,NA
"Otu17387",NA,NA
"Otu17388",NA,NA
"Otu17390",NA,NA
"Otu17392",NA,NA
"Otu17393",NA,NA
"Otu17396",NA,NA
"Otu17398",NA,NA
"Otu17400",NA,NA
"Otu17401",NA,NA
"Otu17405",NA,NA
"Otu17407",NA,NA
"Otu17409",NA,NA
"Otu17413",NA,NA
"Otu17417",NA,NA
"Otu17425",NA,NA
"Otu17427",NA,NA
"Otu17428",NA,NA
"Otu17429",NA,NA
"Otu17430",NA,NA
"Otu17431",NA,NA
"Otu17432",NA,NA
"Otu17433",NA,NA
"Otu17437",NA,NA
"Otu17439",NA,NA
"Otu17441",NA,NA
"Otu17442",NA,NA
"Otu17443",NA,NA
"Otu17444",NA,NA
"Otu17445",NA,NA
"Otu17446",NA,NA
"Otu17447",NA,NA
"Otu17449",NA,NA
"Otu17451",NA,NA
"Otu17452",NA,NA
"Otu17453",NA,NA
"Otu17456",NA,NA
"Otu17457",NA,NA
"Otu17462",NA,NA
"Otu17464",NA,NA
"Otu17465",NA,NA
"Otu17466",NA,NA
"Otu17470",NA,NA
"Otu17482",NA,NA
"Otu17484",NA,NA
"Otu17485",NA,NA
"Otu17486",NA,NA
"Otu17488",NA,NA
"Otu17494",NA,NA
"Otu17497",NA,NA
"Otu17498",NA,NA
"Otu17501",NA,NA
"Otu17502",NA,NA
"Otu17503",NA,NA
"Otu17504",NA,NA
"Otu17505",NA,NA
"Otu17507",NA,NA
"Otu17509",NA,NA
"Otu17510",NA,NA
"Otu17511",NA,NA
"Otu17513",NA,NA
"Otu17516",NA,NA
"Otu17517",NA,NA
"Otu17518",NA,NA
"Otu17519",NA,NA
"Otu17520",NA,NA
"Otu17521",NA,NA
"Otu17523",NA,NA
"Otu17524",NA,NA
"Otu17525",NA,NA
"Otu17526",NA,NA
"Otu17527",NA,NA
"Otu17534","Tyzzerella","nexilis"
"Otu17537",NA,NA
"Otu17540",NA,NA
"Otu17541",NA,NA
"Otu17542",NA,NA
"Otu17543",NA,NA
"Otu17545",NA,NA
"Otu17548",NA,NA
"Otu17549",NA,NA
"Otu17550",NA,NA
"Otu17552",NA,NA
"Otu17553",NA,NA
"Otu17554",NA,NA
"Otu17555",NA,NA
"Otu17557",NA,NA
"Otu17558",NA,NA
"Otu17560",NA,NA
"Otu17562",NA,NA
"Otu17563",NA,NA
"Otu17564",NA,NA
"Otu17568",NA,NA
"Otu17569",NA,NA
"Otu17571",NA,NA
"Otu17572",NA,NA
"Otu17576",NA,NA
"Otu17577",NA,NA
"Otu17578",NA,NA
"Otu17580",NA,NA
"Otu17582",NA,NA
"Otu17583",NA,NA
"Otu17584",NA,NA
"Otu17586",NA,NA
"Otu17587",NA,NA
"Otu17588",NA,NA
"Otu17594",NA,NA
"Otu17599",NA,NA
"Otu17600",NA,NA
"Otu17601",NA,NA
"Otu17605",NA,NA
"Otu17606",NA,NA
"Otu17611",NA,NA
"Otu17619",NA,NA
"Otu17624",NA,NA
"Otu17626",NA,NA
"Otu17627",NA,NA
"Otu17628",NA,NA
"Otu17631",NA,NA
"Otu17637",NA,NA
"Otu17639",NA,NA
"Otu17644",NA,NA
"Otu17646",NA,NA
"Otu17647",NA,NA
"Otu17648",NA,NA
"Otu17649",NA,NA
"Otu17654",NA,NA
"Otu17656",NA,NA
"Otu17657",NA,NA
"Otu17658",NA,NA
"Otu17659",NA,NA
"Otu17660",NA,NA
"Otu17667",NA,NA
"Otu17671",NA,NA
"Otu17673",NA,NA
"Otu17677",NA,NA
"Otu17678",NA,NA
"Otu17681",NA,NA
"Otu17684",NA,NA
"Otu17685",NA,NA
"Otu17686",NA,NA
"Otu17689",NA,NA
"Otu17692",NA,NA
"Otu17695",NA,NA
"Otu17698",NA,NA
"Otu17699",NA,NA
"Otu17702",NA,NA
"Otu17704",NA,NA
"Otu17706",NA,NA
"Otu17709",NA,NA
"Otu17711",NA,NA
"Otu17712",NA,NA
"Otu17714",NA,NA
"Otu17716",NA,NA
"Otu17718",NA,NA
"Otu17719",NA,NA
"Otu17723",NA,NA
"Otu17724",NA,NA
"Otu17727",NA,NA
"Otu17732",NA,NA
"Otu17733",NA,NA
"Otu17734",NA,NA
"Otu17736",NA,NA
"Otu17739",NA,NA
"Otu17740",NA,NA
"Otu17742",NA,NA
"Otu17743",NA,NA
"Otu17744",NA,NA
"Otu17745",NA,NA
"Otu17747",NA,NA
"Otu17748",NA,NA
"Otu17750",NA,NA
"Otu17751",NA,NA
"Otu17752",NA,NA
"Otu17753",NA,NA
"Otu17756",NA,NA
"Otu17757",NA,NA
"Otu17758",NA,NA
"Otu17759",NA,NA
"Otu17764",NA,NA
"Otu17766",NA,NA
"Otu17767",NA,NA
"Otu17768",NA,NA
"Otu17770",NA,NA
"Otu17771",NA,NA
"Otu17775",NA,NA
"Otu17776","Sphingobacterium","caeni/canadense/detergens/ginsenosidimutans/multivorum/pakistanense/siyangense"
"Otu17778",NA,NA
"Otu17783",NA,NA
"Otu17786",NA,NA
"Otu17787",NA,NA
"Otu17788",NA,NA
"Otu17789",NA,NA
"Otu17791",NA,NA
"Otu17793",NA,NA
"Otu17799",NA,NA
"Otu17800",NA,NA
"Otu17802",NA,NA
"Otu17803",NA,NA
"Otu17805",NA,NA
"Otu17806",NA,NA
"Otu17807",NA,NA
"Otu17810",NA,NA
"Otu17811",NA,NA
"Otu17812",NA,NA
"Otu17814",NA,NA
"Otu17817",NA,NA
"Otu17818",NA,NA
"Otu17819",NA,NA
"Otu17823",NA,NA
"Otu17831",NA,NA
"Otu17834",NA,NA
"Otu17839",NA,NA
"Otu17840",NA,NA
"Otu17845",NA,NA
"Otu17846",NA,NA
"Otu17849",NA,NA
"Otu17859",NA,NA
"Otu17861",NA,NA
"Otu17863",NA,NA
"Otu17866",NA,NA
"Otu17870",NA,NA
"Otu17871",NA,NA
"Otu17874",NA,NA
"Otu17876",NA,NA
"Otu17877",NA,NA
"Otu17879",NA,NA
"Otu17880",NA,NA
"Otu17881",NA,NA
"Otu17882",NA,NA
"Otu17883",NA,NA
"Otu17884",NA,NA
"Otu17885",NA,NA
"Otu17886",NA,NA
"Otu17890",NA,NA
"Otu17897",NA,NA
"Otu17899",NA,NA
"Otu17902",NA,NA
"Otu17904",NA,NA
"Otu17905",NA,NA
"Otu17907",NA,NA
"Otu17909",NA,NA
"Otu17914",NA,NA
"Otu17923",NA,NA
"Otu17924",NA,NA
"Otu17926",NA,NA
"Otu17927",NA,NA
"Otu17935",NA,NA
"Otu17936",NA,NA
"Otu17937",NA,NA
"Otu17943","Nucleicultrix","amoebiphila"
"Otu17944",NA,NA
"Otu17945",NA,NA
"Otu17949",NA,NA
"Otu17959",NA,NA
"Otu17962",NA,NA
"Otu17963",NA,NA
"Otu17964",NA,NA
"Otu17967",NA,NA
"Otu17981",NA,NA
"Otu17985",NA,NA
"Otu17991",NA,NA
"Otu17992",NA,NA
"Otu17996",NA,NA
"Otu17998","Pseudomonas","antarctica/auricularis/azotoformans/brenneri/canadensis/cedrina/cerasi/cf./costantinii/extremaustralis/extremorientalis/fluorescens/gessardii/grimontii/lactis/libanensis/lurida/mandelii/marginalis/meridiana/paralactis/poae/proteolytica/putida/reactans/salomonii/simiae/syncyanea/synxantha/tolaasii/trivialis/veronii"
"Otu18003",NA,NA
"Otu18004",NA,NA
"Otu18011",NA,NA
"Otu18012",NA,NA
"Otu18016",NA,NA
"Otu18017",NA,NA
"Otu18020",NA,NA
"Otu18021",NA,NA
"Otu18022",NA,NA
"Otu18026",NA,NA
"Otu18028",NA,NA
"Otu18033",NA,NA
"Otu18034",NA,NA
"Otu18035",NA,NA
"Otu18039",NA,NA
"Otu18041",NA,NA
"Otu18042",NA,NA
"Otu18043",NA,NA
"Otu18046",NA,NA
"Otu18047",NA,NA
"Otu18048",NA,NA
"Otu18053",NA,NA
"Otu18054",NA,NA
"Otu18055",NA,NA
"Otu18056",NA,NA
"Otu18060",NA,NA
"Otu18064",NA,NA
"Otu18068",NA,NA
"Otu18072",NA,NA
"Otu18077",NA,NA
"Otu18081",NA,NA
"Otu18082",NA,NA
"Otu18083",NA,NA
"Otu18085",NA,NA
"Otu18086",NA,NA
"Otu18087",NA,NA
"Otu18090",NA,NA
"Otu18091",NA,NA
"Otu18092",NA,NA
"Otu18094",NA,NA
"Otu18095",NA,NA
"Otu18096",NA,NA
"Otu18100",NA,NA
"Otu18102",NA,NA
"Otu18103",NA,NA
"Otu18105",NA,NA
"Otu18110",NA,NA
"Otu18111",NA,NA
"Otu18113",NA,NA
"Otu18115",NA,NA
"Otu18116",NA,NA
"Otu18122",NA,NA
"Otu18125",NA,NA
"Otu18126",NA,NA
"Otu18127",NA,NA
"Otu18129",NA,NA
"Otu18130",NA,NA
"Otu18136",NA,NA
"Otu18137",NA,NA
"Otu18138",NA,NA
"Otu18146",NA,NA
"Otu18148",NA,NA
"Otu18149",NA,NA
"Otu18150",NA,NA
"Otu18151",NA,NA
"Otu18153",NA,NA
"Otu18154",NA,NA
"Otu18155",NA,NA
"Otu18156",NA,NA
"Otu18157",NA,NA
"Otu18158",NA,NA
"Otu18159",NA,NA
"Otu18160",NA,NA
"Otu18161",NA,NA
"Otu18162",NA,NA
"Otu18165",NA,NA
"Otu18166",NA,NA
"Otu18167",NA,NA
"Otu18169",NA,NA
"Otu18170",NA,NA
"Otu18171",NA,NA
"Otu18175",NA,NA
"Otu18176",NA,NA
"Otu18177",NA,NA
"Otu18179",NA,NA
"Otu18184",NA,NA
"Otu18186",NA,NA
"Otu18187",NA,NA
"Otu18188",NA,NA
"Otu18189",NA,NA
"Otu18190",NA,NA
"Otu18192",NA,NA
"Otu18194",NA,NA
"Otu18199",NA,NA
"Otu18200",NA,NA
"Otu18202",NA,NA
"Otu18206",NA,NA
"Otu18211",NA,NA
"Otu18216","Anaerostipes","caccae"
"Otu18217",NA,NA
"Otu18218",NA,NA
"Otu18219",NA,NA
"Otu18221",NA,NA
"Otu18222",NA,NA
"Otu18225",NA,NA
"Otu18226",NA,NA
"Otu18227",NA,NA
"Otu18232",NA,NA
"Otu18233",NA,NA
"Otu18234",NA,NA
"Otu18240",NA,NA
"Otu18243",NA,NA
"Otu18244",NA,NA
"Otu18246",NA,NA
"Otu18249",NA,NA
"Otu18251",NA,NA
"Otu18252",NA,NA
"Otu18253",NA,NA
"Otu18256",NA,NA
"Otu18258",NA,NA
"Otu18259",NA,NA
"Otu18260",NA,NA
"Otu18262",NA,NA
"Otu18266",NA,NA
"Otu18268","Streptococcus","cristatus/gordonii/himalayensis/mitis/sanguinis"
"Otu18269",NA,NA
"Otu18271",NA,NA
"Otu18274",NA,NA
"Otu18275",NA,NA
"Otu18284",NA,NA
"Otu18287",NA,NA
"Otu18288",NA,NA
"Otu18289",NA,NA
"Otu18290",NA,NA
"Otu18293",NA,NA
"Otu18294",NA,NA
"Otu18295",NA,NA
"Otu18296",NA,NA
"Otu18301",NA,NA
"Otu18304",NA,NA
"Otu18308",NA,NA
"Otu18314",NA,NA
"Otu18316",NA,NA
"Otu18318",NA,NA
"Otu18328",NA,NA
"Otu18329",NA,NA
"Otu18332",NA,NA
"Otu18333",NA,NA
"Otu18334",NA,NA
"Otu18338",NA,NA
"Otu18340",NA,NA
"Otu18342",NA,NA
"Otu18347",NA,NA
"Otu18348",NA,NA
"Otu18351",NA,NA
"Otu18352",NA,NA
"Otu18356",NA,NA
"Otu18360",NA,NA
"Otu18363",NA,NA
"Otu18364",NA,NA
"Otu18368",NA,NA
"Otu18377",NA,NA
"Otu18379",NA,NA
"Otu18385",NA,NA
"Otu18389",NA,NA
"Otu18393",NA,NA
"Otu18396",NA,NA
"Otu18399",NA,NA
"Otu18404",NA,NA
"Otu18405",NA,NA
"Otu18411",NA,NA
"Otu18415",NA,NA
"Otu18421",NA,NA
"Otu18424",NA,NA
"Otu18427",NA,NA
"Otu18429",NA,NA
"Otu18430",NA,NA
"Otu18433",NA,NA
"Otu18437",NA,NA
"Otu18438",NA,NA
"Otu18439",NA,NA
"Otu18440",NA,NA
"Otu18441",NA,NA
"Otu18442",NA,NA
"Otu18445",NA,NA
"Otu18447",NA,NA
"Otu18454",NA,NA
"Otu18455",NA,NA
"Otu18459",NA,NA
"Otu18465",NA,NA
"Otu18468",NA,NA
"Otu18469",NA,NA
"Otu18470",NA,NA
"Otu18472",NA,NA
"Otu18477",NA,NA
"Otu18478",NA,NA
"Otu18479",NA,NA
"Otu18482",NA,NA
"Otu18483",NA,NA
"Otu18487",NA,NA
"Otu18489",NA,NA
"Otu18492",NA,NA
"Otu18495",NA,NA
"Otu18498",NA,NA
"Otu18500",NA,NA
"Otu18501",NA,NA
"Otu18503",NA,NA
"Otu18506",NA,NA
"Otu18508",NA,NA
"Otu18509",NA,NA
"Otu18510",NA,NA
"Otu18517",NA,NA
"Otu18523",NA,NA
"Otu18527",NA,NA
"Otu18535",NA,NA
"Otu18540",NA,NA
"Otu18543",NA,NA
"Otu18546",NA,NA
"Otu18548",NA,NA
"Otu18549",NA,NA
"Otu18570",NA,NA
"Otu18575",NA,NA
"Otu18577",NA,NA
"Otu18590",NA,NA
"Otu18591",NA,NA
"Otu18593",NA,NA
"Otu18595",NA,NA
"Otu18598",NA,NA
"Otu18602",NA,NA
"Otu18604",NA,NA
"Otu18606",NA,NA
"Otu18610",NA,NA
"Otu18615",NA,NA
"Otu18617",NA,NA
"Otu18622",NA,NA
"Otu18623",NA,NA
"Otu18626",NA,NA
"Otu18633",NA,NA
"Otu18634",NA,NA
"Otu18642",NA,NA
"Otu18645",NA,NA
"Otu18651",NA,NA
"Otu18653",NA,NA
"Otu18654",NA,NA
"Otu18656",NA,NA
"Otu18664",NA,NA
"Otu18668",NA,NA
"Otu18670",NA,NA
"Otu18680",NA,NA
"Otu18683",NA,NA
"Otu18686",NA,NA
"Otu18690",NA,NA
"Otu18692",NA,NA
"Otu18693",NA,NA
"Otu18694",NA,NA
"Otu18695",NA,NA
"Otu18698",NA,NA
"Otu18699",NA,NA
"Otu18700",NA,NA
"Otu18702",NA,NA
"Otu18704",NA,NA
"Otu18708",NA,NA
"Otu18710",NA,NA
"Otu18715",NA,NA
"Otu18722",NA,NA
"Otu18726",NA,NA
"Otu18727",NA,NA
"Otu18729",NA,NA
"Otu18730",NA,NA
"Otu18732",NA,NA
"Otu18734",NA,NA
"Otu18735",NA,NA
"Otu18740",NA,NA
"Otu18746",NA,NA
"Otu18749",NA,NA
"Otu18762",NA,NA
"Otu18766",NA,NA
"Otu18770",NA,NA
"Otu18772",NA,NA
"Otu18776",NA,NA
"Otu18777",NA,NA
"Otu18778",NA,NA
"Otu18779",NA,NA
"Otu18780",NA,NA
"Otu18783",NA,NA
"Otu18784",NA,NA
"Otu18788",NA,NA
"Otu18794",NA,NA
"Otu18797",NA,NA
"Otu18807",NA,NA
"Otu18812",NA,NA
"Otu18816",NA,NA
"Otu18819",NA,NA
"Otu18823",NA,NA
"Otu18825",NA,NA
"Otu18826",NA,NA
"Otu18829",NA,NA
"Otu18831",NA,NA
"Otu18834",NA,NA
"Otu18835",NA,NA
"Otu18837",NA,NA
"Otu18838",NA,NA
"Otu18840",NA,NA
"Otu18844",NA,NA
"Otu18845",NA,NA
"Otu18848",NA,NA
"Otu18849",NA,NA
"Otu18851",NA,NA
"Otu18852",NA,NA
"Otu18854",NA,NA
"Otu18860",NA,NA
"Otu18864",NA,NA
"Otu18865",NA,NA
"Otu18866",NA,NA
"Otu18867",NA,NA
"Otu18869",NA,NA
"Otu18870",NA,NA
"Otu18872",NA,NA
"Otu18873",NA,NA
"Otu18876",NA,NA
"Otu18878",NA,NA
"Otu18880",NA,NA
"Otu18881",NA,NA
"Otu18882",NA,NA
"Otu18884",NA,NA
"Otu18885",NA,NA
"Otu18886",NA,NA
"Otu18887",NA,NA
"Otu18889",NA,NA
"Otu18890",NA,NA
"Otu18892",NA,NA
"Otu18893",NA,NA
"Otu18896","Lactobacillus","acidophilus/casei/crispatus/gallinarum/helveticus/kitasatonis"
"Otu18897",NA,"aquatilis/estrogenivorans/hunanensis/melonis/taxi"
"Otu18898",NA,NA
"Otu18900",NA,NA
"Otu18904",NA,NA
"Otu18905",NA,NA
"Otu18906",NA,NA
"Otu18907",NA,NA
"Otu18908",NA,NA
"Otu18909",NA,NA
"Otu18911",NA,NA
"Otu18912",NA,NA
"Otu18913",NA,NA
"Otu18914",NA,NA
"Otu18915",NA,NA
"Otu18916",NA,NA
"Otu18917",NA,NA
"Otu18918",NA,NA
"Otu18919",NA,NA
"Otu18921",NA,NA
"Otu18922",NA,NA
"Otu18924",NA,NA
"Otu18925",NA,NA
"Otu18927",NA,NA
"Otu18928",NA,NA
"Otu18930",NA,NA
"Otu18931",NA,NA
"Otu18932",NA,NA
"Otu18936",NA,NA
"Otu18940",NA,NA
"Otu18941",NA,NA
"Otu18943",NA,NA
"Otu18944",NA,NA
"Otu18945",NA,NA
"Otu18946",NA,NA
"Otu18947",NA,NA
"Otu18948",NA,NA
"Otu18951",NA,NA
"Otu18954",NA,NA
"Otu18957",NA,NA
"Otu18959",NA,NA
"Otu18964",NA,NA
"Otu18968",NA,NA
"Otu18978",NA,NA
"Otu18979",NA,NA
"Otu18980","Mesoflavibacter","sabulilitoris/zeaxanthinifaciens"
"Otu18984",NA,NA
"Otu18985",NA,NA
"Otu18987",NA,NA
"Otu18992",NA,NA
"Otu18994",NA,NA
"Otu18996",NA,NA
"Otu18997",NA,NA
"Otu19003",NA,NA
"Otu19004",NA,NA
"Otu19005",NA,NA
"Otu19006",NA,NA
"Otu19010",NA,NA
"Otu19011",NA,NA
"Otu19012",NA,NA
"Otu19016",NA,NA
"Otu19018",NA,NA
"Otu19023",NA,NA
"Otu19024",NA,NA
"Otu19027",NA,NA
"Otu19031",NA,NA
"Otu19035",NA,NA
"Otu19036",NA,NA
"Otu19041",NA,NA
"Otu19049",NA,NA
"Otu19050",NA,NA
"Otu19055",NA,NA
"Otu19057",NA,NA
"Otu19061",NA,NA
"Otu19066",NA,NA
"Otu19067",NA,NA
"Otu19068",NA,NA
"Otu19069",NA,NA
"Otu19072",NA,NA
"Otu19075",NA,NA
"Otu19078",NA,NA
"Otu19080",NA,NA
"Otu19083",NA,NA
"Otu19085",NA,NA
"Otu19086",NA,NA
"Otu19094",NA,NA
"Otu19100",NA,NA
"Otu19104",NA,NA
"Otu19110",NA,NA
"Otu19115",NA,NA
"Otu19119",NA,NA
"Otu19123",NA,NA
"Otu19127",NA,NA
"Otu19128",NA,NA
"Otu19132",NA,NA
"Otu19136",NA,NA
"Otu19137","Aureivirga","marina"
"Otu19138",NA,NA
"Otu19158",NA,NA
"Otu19159","Marispirochaeta","associata"
"Otu19160",NA,NA
"Otu19161",NA,NA
"Otu19165",NA,NA
"Otu19166",NA,NA
"Otu19167",NA,NA
"Otu19169",NA,NA
"Otu19172",NA,NA
"Otu19176",NA,NA
"Otu19179",NA,NA
"Otu19180",NA,NA
"Otu19183",NA,NA
"Otu19184",NA,NA
"Otu19185",NA,NA
"Otu19188",NA,NA
"Otu19189",NA,NA
"Otu19192",NA,NA
"Otu19193",NA,NA
"Otu19195",NA,NA
"Otu19196",NA,NA
"Otu19197",NA,NA
"Otu19199",NA,NA
"Otu19200",NA,NA
"Otu19205",NA,NA
"Otu19208",NA,NA
"Otu19215",NA,NA
"Otu19217",NA,NA
"Otu19218",NA,NA
"Otu19219",NA,NA
"Otu19220",NA,NA
"Otu19221",NA,NA
"Otu19223",NA,NA
"Otu19224",NA,NA
"Otu19225",NA,NA
"Otu19228",NA,NA
"Otu19232",NA,NA
"Otu19233",NA,NA
"Otu19237",NA,NA
"Otu19239",NA,NA
"Otu19241",NA,NA
"Otu19245",NA,NA
"Otu19248",NA,NA
"Otu19251",NA,NA
"Otu19253",NA,NA
"Otu19254",NA,NA
"Otu19256",NA,NA
"Otu19258",NA,NA
"Otu19260",NA,NA
"Otu19270",NA,NA
"Otu19272",NA,NA
"Otu19273",NA,NA
"Otu19276",NA,NA
"Otu19283",NA,NA
"Otu19284",NA,NA
"Otu19287",NA,NA
"Otu19288",NA,NA
"Otu19289",NA,NA
"Otu19293",NA,NA
