"","Genus","Species"
"Otu06814",NA,NA
"Otu06815",NA,NA
"Otu06816",NA,NA
"Otu06817",NA,NA
"Otu06818",NA,NA
"Otu06819",NA,NA
"Otu06820",NA,NA
"Otu06821",NA,NA
"Otu06822",NA,NA
"Otu06823",NA,NA
"Otu06825",NA,NA
"Otu06827","Acetobacterium","carbinolicum/psammolithicum/submarinus/wieringae"
"Otu06828",NA,NA
"Otu06829",NA,NA
"Otu06831",NA,NA
"Otu06833",NA,NA
"Otu06834",NA,NA
"Otu06835",NA,NA
"Otu06840",NA,NA
"Otu06842",NA,NA
"Otu06843",NA,NA
"Otu06844",NA,NA
"Otu06845",NA,NA
"Otu06846",NA,NA
"Otu06847",NA,NA
"Otu06848",NA,NA
"Otu06849",NA,NA
"Otu06850",NA,NA
"Otu06851",NA,NA
"Otu06852",NA,NA
"Otu06854",NA,NA
"Otu06855",NA,NA
"Otu06856",NA,NA
"Otu06858",NA,NA
"Otu06859",NA,NA
"Otu06860",NA,NA
"Otu06861",NA,NA
"Otu06862",NA,NA
"Otu06863",NA,NA
"Otu06866",NA,NA
"Otu06871",NA,NA
"Otu06872",NA,NA
"Otu06874",NA,NA
"Otu06876",NA,NA
"Otu06877",NA,NA
"Otu06878",NA,NA
"Otu06879",NA,NA
"Otu06881",NA,NA
"Otu06883",NA,NA
"Otu06884",NA,NA
"Otu06885",NA,NA
"Otu06888",NA,NA
"Otu06889",NA,NA
"Otu06891",NA,NA
"Otu06892",NA,NA
"Otu06893",NA,NA
"Otu06894",NA,NA
"Otu06896",NA,NA
"Otu06897",NA,NA
"Otu06898",NA,NA
"Otu06899",NA,NA
"Otu06902",NA,NA
"Otu06903",NA,NA
"Otu06904",NA,NA
"Otu06906",NA,NA
"Otu06912",NA,NA
"Otu06913",NA,NA
"Otu06915",NA,NA
"Otu06916",NA,NA
"Otu06918",NA,NA
"Otu06919",NA,NA
"Otu06921",NA,NA
"Otu06922",NA,NA
"Otu06924",NA,NA
"Otu06925",NA,NA
"Otu06926",NA,NA
"Otu06927",NA,NA
"Otu06929",NA,NA
"Otu06931",NA,NA
"Otu06932",NA,NA
"Otu06933",NA,NA
"Otu06934",NA,NA
"Otu06935",NA,NA
"Otu06936",NA,NA
"Otu06937",NA,NA
"Otu06939",NA,NA
"Otu06940",NA,NA
"Otu06942",NA,NA
"Otu06943",NA,NA
"Otu06944",NA,NA
"Otu06945",NA,NA
"Otu06948",NA,NA
"Otu06950",NA,NA
"Otu06952",NA,NA
"Otu06953",NA,NA
"Otu06954",NA,NA
"Otu06955",NA,NA
"Otu06956",NA,NA
"Otu06959",NA,NA
"Otu06960",NA,NA
"Otu06961",NA,NA
"Otu06964",NA,NA
"Otu06965",NA,NA
"Otu06967",NA,NA
"Otu06968",NA,NA
"Otu06971",NA,NA
"Otu06972",NA,NA
"Otu06976",NA,NA
"Otu06977",NA,NA
"Otu06981",NA,NA
"Otu06982",NA,NA
"Otu06983",NA,NA
"Otu06984",NA,NA
"Otu06985",NA,NA
"Otu06986",NA,NA
"Otu06988",NA,NA
"Otu06989",NA,NA
"Otu06990",NA,NA
"Otu06991",NA,NA
"Otu06992",NA,NA
"Otu06993",NA,NA
"Otu06994",NA,NA
"Otu06996",NA,NA
"Otu06997",NA,NA
"Otu06998",NA,NA
"Otu06999",NA,NA
"Otu07000",NA,NA
"Otu07001",NA,NA
"Otu07002",NA,NA
"Otu07003",NA,NA
"Otu07005",NA,NA
"Otu07006",NA,NA
"Otu07007",NA,NA
"Otu07009",NA,NA
"Otu07010",NA,NA
"Otu07012",NA,NA
"Otu07014",NA,NA
"Otu07016",NA,NA
"Otu07017",NA,NA
"Otu07019",NA,NA
"Otu07022",NA,NA
"Otu07024",NA,NA
"Otu07025",NA,NA
"Otu07027",NA,NA
"Otu07028",NA,NA
"Otu07030",NA,NA
"Otu07031",NA,NA
"Otu07033",NA,NA
"Otu07039",NA,NA
"Otu07041",NA,NA
"Otu07043",NA,NA
"Otu07044",NA,NA
"Otu07046",NA,NA
"Otu07047",NA,NA
"Otu07048",NA,NA
"Otu07049",NA,NA
"Otu07050",NA,NA
"Otu07052",NA,NA
"Otu07053",NA,NA
"Otu07054","Sphingobacterium","caeni/canadense/detergens/ginsenosidimutans/multivorum/pakistanense/siyangense"
"Otu07055",NA,NA
"Otu07057",NA,NA
"Otu07058",NA,NA
"Otu07060",NA,NA
"Otu07061",NA,NA
"Otu07062",NA,NA
"Otu07064",NA,NA
"Otu07067",NA,NA
"Otu07069",NA,NA
"Otu07073",NA,NA
"Otu07075",NA,NA
"Otu07076",NA,NA
"Otu07080",NA,NA
"Otu07082",NA,NA
"Otu07086",NA,NA
"Otu07089",NA,NA
"Otu07092",NA,NA
"Otu07093",NA,NA
"Otu07094",NA,NA
"Otu07095",NA,NA
"Otu07096",NA,NA
"Otu07097",NA,NA
"Otu07098",NA,NA
"Otu07099",NA,NA
"Otu07100",NA,NA
"Otu07102",NA,NA
"Otu07103",NA,NA
"Otu07104",NA,NA
"Otu07105",NA,NA
"Otu07107",NA,NA
"Otu07108",NA,NA
"Otu07109",NA,NA
"Otu07111",NA,NA
"Otu07112",NA,NA
"Otu07113",NA,NA
"Otu07114",NA,NA
"Otu07115",NA,NA
"Otu07117",NA,NA
"Otu07118",NA,NA
"Otu07119",NA,NA
"Otu07120",NA,NA
"Otu07121",NA,NA
"Otu07123","Desulfovibrio","oryzae/oxamicus/vulgaris"
"Otu07125",NA,NA
"Otu07126",NA,NA
"Otu07127",NA,NA
"Otu07128",NA,NA
"Otu07130",NA,NA
"Otu07131",NA,NA
"Otu07132",NA,NA
"Otu07134",NA,NA
"Otu07136",NA,NA
"Otu07138",NA,NA
"Otu07139",NA,NA
"Otu07140",NA,NA
"Otu07142",NA,NA
"Otu07146",NA,NA
"Otu07147",NA,NA
"Otu07151",NA,NA
"Otu07152",NA,NA
"Otu07153",NA,NA
"Otu07155",NA,NA
"Otu07156",NA,NA
"Otu07157",NA,NA
"Otu07158",NA,NA
"Otu07159",NA,NA
"Otu07160",NA,NA
"Otu07161",NA,NA
"Otu07163",NA,NA
"Otu07164",NA,NA
"Otu07165",NA,NA
"Otu07166",NA,NA
"Otu07167",NA,NA
"Otu07170",NA,NA
"Otu07172",NA,NA
"Otu07173",NA,NA
"Otu07174",NA,NA
"Otu07175",NA,NA
"Otu07177",NA,NA
"Otu07178",NA,NA
"Otu07179",NA,NA
"Otu07180",NA,NA
"Otu07184",NA,NA
"Otu07185",NA,NA
"Otu07186",NA,NA
"Otu07187","Pseudonocardia","alni/ammonioxydans/antitumoralis/autotrophica/carboxydivorans/kongjuensis/nantongensis/nitrificans/tropica"
"Otu07188",NA,NA
"Otu07189",NA,NA
"Otu07190",NA,NA
"Otu07192",NA,NA
"Otu07193",NA,NA
"Otu07194",NA,NA
"Otu07196",NA,NA
"Otu07197",NA,NA
"Otu07199",NA,NA
"Otu07202",NA,NA
"Otu07204",NA,NA
"Otu07206",NA,NA
"Otu07207",NA,NA
"Otu07209",NA,NA
"Otu07210",NA,NA
"Otu07211",NA,NA
"Otu07212",NA,NA
"Otu07213",NA,NA
"Otu07214",NA,NA
"Otu07217",NA,NA
"Otu07219",NA,NA
"Otu07220",NA,NA
"Otu07221",NA,NA
"Otu07222",NA,NA
"Otu07224",NA,NA
"Otu07225",NA,NA
"Otu07227",NA,NA
"Otu07231",NA,NA
"Otu07233",NA,NA
"Otu07235",NA,NA
"Otu07237",NA,NA
"Otu07238",NA,NA
"Otu07240",NA,NA
"Otu07242",NA,NA
"Otu07245",NA,NA
"Otu07247",NA,NA
"Otu07248",NA,NA
"Otu07249",NA,NA
"Otu07251",NA,NA
"Otu07252",NA,NA
"Otu07253",NA,NA
"Otu07255",NA,NA
"Otu07256",NA,NA
"Otu07258",NA,NA
"Otu07259",NA,NA
"Otu07262",NA,NA
"Otu07263",NA,NA
"Otu07264",NA,NA
"Otu07266",NA,NA
"Otu07267",NA,NA
"Otu07268",NA,NA
"Otu07269",NA,NA
"Otu07270",NA,NA
"Otu07271",NA,NA
"Otu07275",NA,NA
"Otu07277",NA,NA
"Otu07280",NA,NA
"Otu07283",NA,NA
"Otu07287",NA,NA
"Otu07288",NA,NA
"Otu07291",NA,NA
"Otu07293",NA,NA
"Otu07296",NA,NA
"Otu07297",NA,NA
"Otu07298",NA,NA
"Otu07299",NA,NA
"Otu07300",NA,NA
"Otu07303",NA,NA
"Otu07304",NA,NA
"Otu07306",NA,NA
"Otu07307",NA,NA
"Otu07308",NA,NA
"Otu07310",NA,NA
"Otu07313",NA,NA
"Otu07315",NA,NA
"Otu07316",NA,NA
"Otu07318",NA,NA
"Otu07319",NA,NA
"Otu07320",NA,NA
"Otu07323",NA,NA
"Otu07324",NA,NA
"Otu07326",NA,NA
"Otu07328",NA,NA
"Otu07329",NA,NA
"Otu07330",NA,NA
"Otu07332",NA,NA
"Otu07336",NA,NA
"Otu07339",NA,NA
"Otu07341",NA,NA
"Otu07343",NA,NA
"Otu07344",NA,NA
"Otu07345",NA,NA
"Otu07346",NA,NA
"Otu07349",NA,NA
"Otu07350",NA,NA
"Otu07351",NA,NA
"Otu07354",NA,NA
"Otu07355",NA,NA
"Otu07357",NA,NA
"Otu07358",NA,NA
"Otu07360",NA,NA
"Otu07362",NA,NA
"Otu07363",NA,NA
"Otu07366",NA,NA
"Otu07368",NA,NA
"Otu07370",NA,NA
"Otu07371",NA,NA
"Otu07372",NA,NA
"Otu07373",NA,NA
"Otu07374",NA,NA
"Otu07376",NA,NA
"Otu07377",NA,NA
"Otu07378",NA,NA
"Otu07381",NA,NA
"Otu07385",NA,NA
"Otu07386",NA,NA
"Otu07391",NA,NA
"Otu07392",NA,NA
"Otu07393",NA,NA
"Otu07397",NA,NA
"Otu07398",NA,NA
"Otu07399",NA,NA
"Otu07400",NA,NA
"Otu07403",NA,NA
"Otu07405",NA,NA
"Otu07407",NA,NA
"Otu07409",NA,NA
"Otu07411",NA,NA
"Otu07414",NA,NA
"Otu07415",NA,NA
"Otu07421",NA,NA
"Otu07422",NA,NA
"Otu07425",NA,NA
"Otu07426",NA,NA
"Otu07427",NA,NA
"Otu07429",NA,NA
"Otu07430",NA,NA
"Otu07433",NA,NA
"Otu07434",NA,NA
"Otu07435",NA,NA
"Otu07439",NA,NA
"Otu07440",NA,NA
"Otu07441",NA,NA
"Otu07444",NA,NA
"Otu07445",NA,NA
"Otu07447",NA,NA
"Otu07448",NA,NA
"Otu07449",NA,NA
"Otu07451",NA,NA
"Otu07452",NA,NA
"Otu07453",NA,NA
"Otu07454",NA,NA
"Otu07457",NA,NA
"Otu07461",NA,NA
"Otu07463",NA,NA
"Otu07465",NA,NA
"Otu07466",NA,NA
"Otu07468",NA,NA
"Otu07470",NA,NA
"Otu07471",NA,NA
"Otu07472",NA,NA
"Otu07473",NA,NA
"Otu07480",NA,NA
"Otu07485",NA,NA
"Otu07486",NA,NA
"Otu07487",NA,NA
"Otu07488",NA,NA
"Otu07489",NA,NA
"Otu07491",NA,NA
"Otu07493",NA,NA
"Otu07494",NA,NA
"Otu07499",NA,NA
"Otu07502",NA,NA
"Otu07506",NA,NA
"Otu07507",NA,NA
"Otu07509",NA,NA
"Otu07514",NA,NA
"Otu07516",NA,NA
"Otu07517",NA,NA
"Otu07518",NA,NA
"Otu07521",NA,NA
"Otu07522",NA,NA
"Otu07523",NA,NA
"Otu07527",NA,NA
"Otu07529",NA,NA
"Otu07531",NA,NA
"Otu07532",NA,NA
"Otu07535",NA,NA
"Otu07537",NA,NA
"Otu07538",NA,NA
"Otu07539",NA,NA
"Otu07542",NA,NA
"Otu07543",NA,NA
"Otu07547",NA,NA
"Otu07548","Bacillus","badius/coagulans"
"Otu07549",NA,NA
"Otu07554",NA,NA
"Otu07556",NA,NA
"Otu07558",NA,NA
"Otu07561",NA,NA
"Otu07564",NA,NA
"Otu07565",NA,NA
"Otu07567",NA,NA
"Otu07568",NA,NA
"Otu07569",NA,NA
"Otu07570",NA,NA
"Otu07571",NA,NA
"Otu07572",NA,NA
"Otu07573",NA,NA
"Otu07576",NA,NA
"Otu07577",NA,NA
"Otu07579",NA,NA
"Otu07581",NA,NA
"Otu07583",NA,NA
"Otu07584",NA,NA
"Otu07586",NA,NA
"Otu07587",NA,NA
"Otu07588",NA,NA
"Otu07589",NA,NA
"Otu07591",NA,NA
"Otu07594",NA,NA
"Otu07595",NA,NA
"Otu07597",NA,NA
"Otu07598",NA,NA
"Otu07600",NA,NA
"Otu07601",NA,NA
"Otu07602",NA,NA
"Otu07604",NA,NA
"Otu07608",NA,NA
"Otu07609",NA,NA
"Otu07610",NA,NA
"Otu07613",NA,NA
"Otu07614",NA,NA
"Otu07617",NA,NA
"Otu07618",NA,NA
"Otu07619",NA,NA
"Otu07620",NA,NA
"Otu07621",NA,NA
"Otu07622",NA,NA
"Otu07626",NA,NA
"Otu07631",NA,NA
"Otu07632",NA,NA
"Otu07633",NA,NA
"Otu07634",NA,NA
"Otu07635","Alistipes","indistinctus"
"Otu07636",NA,NA
"Otu07637",NA,NA
"Otu07642",NA,NA
"Otu07643",NA,NA
"Otu07646",NA,NA
"Otu07648",NA,NA
"Otu07649",NA,NA
"Otu07653",NA,NA
"Otu07654",NA,NA
"Otu07657",NA,NA
"Otu07659",NA,NA
"Otu07660",NA,NA
"Otu07662",NA,NA
"Otu07664",NA,NA
"Otu07666",NA,NA
"Otu07667",NA,NA
"Otu07669",NA,NA
"Otu07670",NA,NA
"Otu07673",NA,NA
"Otu07674",NA,NA
"Otu07678",NA,NA
"Otu07684",NA,NA
"Otu07685",NA,NA
"Otu07686",NA,NA
"Otu07689",NA,NA
"Otu07690",NA,NA
"Otu07691",NA,NA
"Otu07692",NA,NA
"Otu07693",NA,NA
"Otu07694",NA,NA
"Otu07695","Luteivirga","sdotyamensis"
"Otu07698",NA,NA
"Otu07705","Flavobacterium","indicum"
"Otu07707",NA,NA
"Otu07708",NA,NA
"Otu07710",NA,NA
"Otu07711",NA,NA
"Otu07712",NA,NA
"Otu07714",NA,NA
"Otu07715",NA,NA
"Otu07719",NA,NA
"Otu07720",NA,NA
"Otu07723",NA,NA
"Otu07724",NA,NA
"Otu07726",NA,NA
"Otu07727",NA,NA
"Otu07729",NA,NA
"Otu07730",NA,NA
"Otu07733",NA,NA
"Otu07734",NA,NA
"Otu07735",NA,NA
"Otu07736",NA,NA
"Otu07737",NA,NA
"Otu07738",NA,NA
"Otu07740",NA,NA
"Otu07741",NA,NA
"Otu07744",NA,NA
"Otu07745",NA,NA
"Otu07746",NA,NA
"Otu07750",NA,NA
"Otu07753",NA,NA
"Otu07760",NA,NA
"Otu07764",NA,NA
"Otu07766",NA,NA
"Otu07769",NA,NA
"Otu07772",NA,NA
"Otu07773",NA,NA
"Otu07776",NA,NA
"Otu07778",NA,NA
"Otu07779",NA,NA
"Otu07781",NA,NA
"Otu07782",NA,NA
"Otu07783",NA,NA
"Otu07784",NA,NA
"Otu07785",NA,NA
"Otu07788",NA,NA
"Otu07796",NA,NA
"Otu07797",NA,NA
"Otu07799",NA,NA
"Otu07800",NA,NA
"Otu07802",NA,NA
"Otu07805",NA,NA
"Otu07807",NA,NA
"Otu07809","Peredibacter","starrii"
"Otu07810",NA,NA
"Otu07811",NA,NA
"Otu07812",NA,NA
"Otu07813",NA,NA
"Otu07816",NA,NA
"Otu07817",NA,NA
"Otu07820",NA,NA
"Otu07823",NA,NA
"Otu07831",NA,NA
"Otu07832",NA,NA
"Otu07833",NA,NA
"Otu07834",NA,NA
"Otu07835",NA,NA
"Otu07837",NA,NA
"Otu07838",NA,NA
"Otu07839",NA,NA
"Otu07840",NA,NA
"Otu07841",NA,NA
"Otu07845",NA,NA
"Otu07846",NA,NA
"Otu07847",NA,NA
"Otu07848",NA,NA
"Otu07850",NA,NA
"Otu07852",NA,NA
"Otu07853",NA,NA
"Otu07855",NA,NA
"Otu07856",NA,NA
"Otu07857",NA,NA
"Otu07858",NA,NA
"Otu07861",NA,NA
"Otu07862",NA,NA
"Otu07864",NA,NA
"Otu07865",NA,NA
"Otu07867",NA,NA
"Otu07869",NA,NA
"Otu07871",NA,NA
"Otu07875",NA,NA
"Otu07876",NA,NA
"Otu07878",NA,NA
"Otu07891",NA,NA
"Otu07894",NA,NA
"Otu07895",NA,NA
"Otu07896",NA,NA
"Otu07897",NA,NA
"Otu07898",NA,NA
"Otu07899",NA,NA
"Otu07901",NA,NA
"Otu07902",NA,NA
"Otu07904",NA,NA
"Otu07905",NA,NA
"Otu07908",NA,NA
"Otu07911",NA,NA
"Otu07913",NA,NA
"Otu07914",NA,NA
"Otu07916",NA,NA
"Otu07917",NA,NA
"Otu07918",NA,NA
"Otu07920",NA,NA
"Otu07922",NA,NA
"Otu07923",NA,NA
"Otu07924",NA,NA
"Otu07930",NA,NA
"Otu07932",NA,NA
"Otu07933",NA,NA
"Otu07935",NA,NA
"Otu07940",NA,NA
"Otu07943",NA,NA
"Otu07944",NA,NA
"Otu07946",NA,NA
"Otu07947",NA,NA
"Otu07949",NA,NA
"Otu07951",NA,NA
"Otu07954",NA,NA
"Otu07956",NA,NA
"Otu07957",NA,NA
"Otu07963",NA,NA
"Otu07965",NA,NA
"Otu07968",NA,NA
"Otu07969",NA,NA
"Otu07972",NA,NA
"Otu07976",NA,NA
"Otu07977",NA,NA
"Otu07978",NA,NA
"Otu07979",NA,NA
"Otu07981",NA,NA
"Otu07982",NA,NA
"Otu07986",NA,NA
"Otu07987",NA,NA
"Otu07988",NA,NA
"Otu07992",NA,NA
"Otu07994",NA,NA
"Otu07996",NA,NA
"Otu07997",NA,NA
"Otu08002",NA,NA
"Otu08003",NA,NA
"Otu08006",NA,NA
"Otu08009",NA,NA
"Otu08010",NA,NA
"Otu08012",NA,NA
"Otu08013",NA,NA
"Otu08016",NA,NA
"Otu08018",NA,NA
"Otu08019",NA,NA
"Otu08020",NA,NA
"Otu08023",NA,NA
"Otu08024",NA,NA
"Otu08026",NA,NA
"Otu08029",NA,NA
"Otu08030",NA,NA
"Otu08031",NA,NA
"Otu08032",NA,NA
"Otu08033",NA,NA
"Otu08034",NA,NA
"Otu08039",NA,NA
"Otu08041",NA,NA
"Otu08045",NA,NA
"Otu08050",NA,NA
"Otu08052",NA,NA
"Otu08053",NA,NA
"Otu08054",NA,NA
"Otu08055",NA,NA
"Otu08056",NA,NA
"Otu08057",NA,NA
"Otu08059",NA,NA
"Otu08060",NA,NA
"Otu08067",NA,NA
"Otu08072",NA,NA
"Otu08075",NA,NA
"Otu08076",NA,NA
"Otu08077",NA,NA
"Otu08081",NA,NA
"Otu08082",NA,NA
"Otu08083",NA,NA
"Otu08085",NA,NA
"Otu08086",NA,NA
"Otu08090",NA,NA
"Otu08092",NA,NA
"Otu08093",NA,NA
"Otu08094",NA,NA
"Otu08095",NA,NA
"Otu08096",NA,NA
"Otu08098",NA,NA
"Otu08099",NA,NA
"Otu08100",NA,NA
"Otu08101",NA,NA
"Otu08104",NA,NA
"Otu08105",NA,NA
"Otu08108",NA,NA
"Otu08109",NA,NA
"Otu08110",NA,NA
"Otu08111",NA,NA
"Otu08113",NA,NA
"Otu08114",NA,NA
"Otu08115",NA,NA
"Otu08116",NA,NA
"Otu08117",NA,NA
"Otu08119",NA,NA
"Otu08120",NA,NA
"Otu08121",NA,NA
"Otu08122",NA,NA
"Otu08125",NA,NA
"Otu08126",NA,NA
"Otu08128",NA,NA
"Otu08130",NA,NA
"Otu08134",NA,NA
"Otu08135","Sebaldella","termitidis"
"Otu08136",NA,NA
"Otu08138",NA,NA
"Otu08139",NA,NA
"Otu08142",NA,NA
"Otu08145",NA,NA
"Otu08146",NA,NA
"Otu08147",NA,NA
"Otu08148",NA,NA
"Otu08150",NA,NA
"Otu08151",NA,NA
"Otu08152",NA,NA
"Otu08161",NA,NA
"Otu08164",NA,NA
"Otu08168","Pectinatus","frisingensis/portalensis"
"Otu08169",NA,NA
"Otu08174",NA,NA
"Otu08175",NA,NA
"Otu08176",NA,NA
"Otu08177",NA,NA
"Otu08178",NA,NA
"Otu08179",NA,NA
"Otu08180",NA,NA
"Otu08182",NA,NA
"Otu08183",NA,NA
"Otu08184","Aureibacter","tunicatorum"
"Otu08185",NA,NA
"Otu08186",NA,NA
"Otu08188",NA,NA
"Otu08189",NA,NA
"Otu08191",NA,NA
"Otu08193",NA,NA
"Otu08195",NA,NA
"Otu08199",NA,NA
"Otu08203",NA,NA
"Otu08204",NA,NA
"Otu08207",NA,NA
"Otu08208",NA,NA
"Otu08210",NA,NA
"Otu08211",NA,NA
"Otu08213",NA,NA
"Otu08215",NA,NA
"Otu08218",NA,NA
"Otu08222",NA,NA
"Otu08226",NA,NA
"Otu08227",NA,NA
"Otu08232",NA,NA
"Otu08233",NA,NA
"Otu08234",NA,NA
"Otu08235",NA,NA
"Otu08237","Cetobacterium","somerae"
"Otu08238",NA,NA
"Otu08239",NA,NA
"Otu08241",NA,NA
"Otu08243",NA,NA
"Otu08245",NA,NA
"Otu08246",NA,NA
"Otu08247",NA,NA
"Otu08251",NA,NA
"Otu08252","Chryseobacterium","aquifrigidense/flavum/gallinarum/gleum/indologenes/rhizoplanae/shigense/vietnamense/vrystaatense"
"Otu08254",NA,NA
"Otu08255",NA,NA
"Otu08258",NA,NA
"Otu08261",NA,NA
"Otu08263",NA,NA
"Otu08271",NA,NA
"Otu08273",NA,NA
"Otu08274",NA,NA
"Otu08276",NA,NA
"Otu08280",NA,NA
"Otu08283",NA,NA
"Otu08285",NA,NA
"Otu08286",NA,NA
"Otu08289",NA,NA
"Otu08291",NA,NA
"Otu08292",NA,NA
"Otu08293",NA,NA
"Otu08294",NA,NA
"Otu08297",NA,NA
"Otu08298",NA,NA
"Otu08300",NA,NA
"Otu08301",NA,NA
"Otu08304",NA,NA
"Otu08305",NA,NA
"Otu08306",NA,NA
"Otu08311",NA,NA
"Otu08313",NA,NA
"Otu08317",NA,NA
"Otu08320",NA,NA
"Otu08321",NA,NA
"Otu08324",NA,NA
"Otu08325",NA,NA
"Otu08326",NA,NA
"Otu08328",NA,NA
"Otu08329",NA,NA
"Otu08332",NA,NA
"Otu08333",NA,NA
"Otu08334",NA,NA
"Otu08335",NA,NA
"Otu08336",NA,NA
"Otu08337",NA,NA
"Otu08338",NA,NA
"Otu08339",NA,NA
"Otu08341",NA,NA
"Otu08342",NA,NA
"Otu08344",NA,NA
"Otu08345",NA,NA
"Otu08346",NA,NA
"Otu08347",NA,NA
"Otu08350",NA,NA
"Otu08351",NA,NA
"Otu08352",NA,NA
"Otu08353",NA,NA
"Otu08355",NA,NA
"Otu08356",NA,NA
"Otu08357",NA,NA
"Otu08360",NA,NA
"Otu08361",NA,NA
"Otu08364",NA,NA
"Otu08366",NA,NA
"Otu08369",NA,NA
"Otu08371",NA,NA
"Otu08372","Acidithiobacillus","albertensis/ferrooxidans/thiooxidans"
"Otu08374",NA,NA
"Otu08375",NA,NA
"Otu08378",NA,NA
"Otu08381",NA,NA
"Otu08382",NA,NA
"Otu08386",NA,NA
"Otu08387",NA,NA
"Otu08392",NA,NA
"Otu08394",NA,NA
"Otu08395",NA,NA
"Otu08396",NA,NA
"Otu08399",NA,NA
"Otu08400",NA,NA
"Otu08401",NA,NA
"Otu08404",NA,NA
"Otu08407",NA,NA
"Otu08409",NA,NA
"Otu08414",NA,NA
"Otu08415",NA,NA
"Otu08416",NA,NA
"Otu08417",NA,NA
"Otu08419",NA,NA
"Otu08423",NA,NA
"Otu08425",NA,NA
"Otu08430",NA,NA
"Otu08435",NA,NA
"Otu08437",NA,NA
"Otu08440",NA,NA
"Otu08441",NA,NA
"Otu08444",NA,NA
"Otu08446",NA,NA
"Otu08451",NA,NA
"Otu08452",NA,NA
"Otu08455",NA,NA
"Otu08456",NA,NA
"Otu08459",NA,NA
"Otu08461",NA,NA
"Otu08462",NA,NA
"Otu08463",NA,NA
"Otu08465",NA,NA
"Otu08466",NA,NA
"Otu08467",NA,NA
"Otu08470",NA,NA
"Otu08472",NA,NA
"Otu08475",NA,NA
"Otu08476",NA,NA
"Otu08477",NA,NA
"Otu08482",NA,NA
"Otu08484",NA,NA
"Otu08485",NA,NA
"Otu08489",NA,NA
"Otu08490",NA,NA
"Otu08492",NA,NA
"Otu08494",NA,NA
"Otu08495",NA,NA
"Otu08497",NA,NA
"Otu08498",NA,NA
"Otu08499",NA,NA
"Otu08500",NA,NA
"Otu08502",NA,NA
"Otu08503",NA,NA
"Otu08505",NA,NA
"Otu08514",NA,NA
"Otu08515",NA,NA
"Otu08520",NA,NA
"Otu08524",NA,NA
"Otu08525",NA,NA
"Otu08530",NA,NA
"Otu08532",NA,NA
"Otu08534",NA,NA
"Otu08536",NA,NA
"Otu08539",NA,NA
"Otu08541",NA,NA
"Otu08544",NA,NA
"Otu08546",NA,NA
"Otu08547",NA,NA
"Otu08549",NA,NA
"Otu08553",NA,NA
"Otu08561",NA,NA
"Otu08562",NA,NA
"Otu08563",NA,NA
"Otu08565",NA,NA
"Otu08566",NA,NA
"Otu08570",NA,NA
"Otu08571",NA,NA
"Otu08573",NA,NA
"Otu08575",NA,NA
"Otu08576",NA,NA
"Otu08578",NA,NA
"Otu08579",NA,NA
"Otu08581",NA,NA
"Otu08583",NA,NA
"Otu08584",NA,NA
"Otu08585",NA,NA
"Otu08593",NA,NA
"Otu08594",NA,NA
"Otu08596",NA,NA
"Otu08605",NA,NA
"Otu08607",NA,NA
"Otu08612",NA,NA
"Otu08615","Kaistia","geumhonensis/hirudinis"
"Otu08616",NA,NA
"Otu08618",NA,NA
"Otu08619",NA,NA
"Otu08621",NA,NA
"Otu08623",NA,NA
"Otu08625",NA,NA
"Otu08626",NA,NA
"Otu08627",NA,NA
"Otu08634",NA,NA
"Otu08635",NA,NA
"Otu08636",NA,NA
"Otu08641",NA,NA
"Otu08643",NA,NA
"Otu08644",NA,NA
"Otu08645",NA,NA
"Otu08650",NA,NA
"Otu08651",NA,NA
"Otu08653",NA,NA
"Otu08656",NA,NA
"Otu08657",NA,NA
"Otu08660",NA,NA
"Otu08661",NA,NA
"Otu08677",NA,NA
"Otu08680",NA,NA
"Otu08689",NA,NA
"Otu08690",NA,NA
"Otu08691",NA,NA
"Otu08693",NA,NA
"Otu08696",NA,NA
"Otu08698",NA,NA
"Otu08699",NA,NA
"Otu08701",NA,NA
"Otu08703",NA,NA
"Otu08705",NA,NA
"Otu08706",NA,NA
"Otu08708",NA,NA
"Otu08709",NA,NA
"Otu08711",NA,NA
"Otu08712",NA,NA
"Otu08714",NA,NA
"Otu08715",NA,NA
"Otu08716",NA,NA
"Otu08719",NA,NA
"Otu08720",NA,NA
"Otu08721",NA,NA
"Otu08725",NA,NA
"Otu08726",NA,NA
"Otu08727",NA,NA
"Otu08729",NA,NA
"Otu08730",NA,NA
"Otu08731",NA,NA
"Otu08735",NA,NA
"Otu08736",NA,NA
"Otu08741",NA,NA
"Otu08746",NA,NA
"Otu08748",NA,NA
"Otu08749",NA,NA
"Otu08750",NA,NA
"Otu08753",NA,NA
"Otu08754",NA,NA
"Otu08755",NA,NA
"Otu08757",NA,NA
"Otu08758",NA,NA
"Otu08759",NA,NA
"Otu08761",NA,NA
"Otu08765",NA,NA
"Otu08767",NA,NA
"Otu08768",NA,NA
"Otu08769",NA,NA
"Otu08770",NA,NA
"Otu08774",NA,NA
"Otu08777",NA,NA
"Otu08778",NA,NA
"Otu08781",NA,NA
"Otu08783",NA,NA
"Otu08784",NA,NA
"Otu08785",NA,NA
"Otu08786",NA,NA
"Otu08787",NA,NA
"Otu08789",NA,NA
"Otu08790",NA,NA
"Otu08791",NA,NA
"Otu08795",NA,NA
"Otu08796",NA,NA
"Otu08802",NA,NA
"Otu08805",NA,NA
"Otu08810",NA,NA
